file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
011780.jpg,Woman with dark hair and makeup,front,brown,dark brown,dark brown,fair
011781.jpg,Smiling woman,front,brown,black,dark brown,medium
011782.jpg,A young girl with blonde hair wearing a pink shirt.,front,blue,blonde,blonde,fair
011783.jpg,man smiling,front,brown,dark brown,dark brown,olive
011784.jpg,"Portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
011785.jpg,A man with fair skin and brown eyes.,front,brown,brown,brown,fair
011786.jpg,Portrait of a woman with fair skin and dark hair.,front,brown,dark brown,dark brown,fair
011787.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
011788.jpg,A man with dark hair and a beard.,front,brown,dark brown,dark brown,fair
011789.jpg,Portrait of a woman,front,brown,brown,brown,fair
011790.jpg,Portrait of a woman with brown hair.,front,brown,brown,brown,fair
011791.jpg,A young man with short brown hair and blue eyes.,front,blue,brown,brown,fair
011792.jpg,Portrait of a young Black woman with dark hair and makeup.,front,brown,black,dark brown,dark brown
011793.jpg,"Close-up of a person's face with dark skin and dark hair, appearing to be in a neutral expression.",front,dark,dark,dark,dark
011794.jpg,Man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
011795.jpg,"Portrait of a woman with long, layered brown and blonde hair.",front,brown,brown and blonde,brown,fair
011796.jpg,man,front,brown,brown,brown,fair
011797.jpg,Man wearing a light blue shirt,front,brown,brown,brown,fair
011798.jpg,"A man with long, wavy black hair is looking straight at the camera with a neutral expression.",front,dark,black,dark,tan
011799.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,dark brown
011800.jpg,Smiling woman with blonde hair.,front,blue,blonde,blonde,fair
011801.jpg,A young woman with light brown hair and light skin.,front,brown,light brown,brown,light
011802.jpg,woman with blonde hair,front,brown,blonde,dark brown,fair
011803.jpg,"Close-up portrait of a woman with fair skin and blonde hair, looking slightly to the side.",side,blue,blonde,blonde,fair
011804.jpg,Portrait of a woman with dark hair.,front,blue,black,dark brown,fair
011805.jpg,"A woman with long, wavy brown hair smiling.",front,brown,brown,brown,fair
011806.jpg,woman smiling,front,brown,blonde,brown,fair
011807.jpg,A man with dark skin and gray hair.,front,brown,gray,gray,dark
011808.jpg,Portrait of a young woman with dark hair.,front,brown,dark brown,dark brown,fair
011809.jpg,A man wearing glasses looking forward.,front,brown,gray,gray,fair
011810.jpg,Man wearing a floral lei.,front,blue,brown,brown,fair
011811.jpg,A young woman with blonde hair looking slightly down.,front,brown,blonde,brown,fair
011812.jpg,Smiling man with blonde hair,front,blue,blonde,blonde,fair
011813.jpg,"A man wearing glasses and a white shirt, smiling.",front,brown,brown,brown,fair
011814.jpg,"Portrait of a woman with long, wavy blonde hair.",front,brown,blonde,blonde,fair
011815.jpg,woman with blonde hair,front,blue,blonde,blonde,fair
011816.jpg,Man with glasses smiling,front,brown,gray,gray,fair
011817.jpg,"A woman with fair skin, light blue eyes, and blonde hair wearing a black top.",front,light blue,blonde,blonde,fair
011818.jpg,A young woman with dark brown eyes and dark brown hair.,front,dark brown,dark brown,dark brown,olive
011819.jpg,"Smiling woman with long, wavy brown hair.",front,brown,brown,brown,fair
011820.jpg,Portrait of a smiling woman with dark hair.,front,brown,dark brown,dark brown,olive
011821.jpg,Portrait of a woman with dark curly hair.,front,brown,dark brown,dark brown,fair
011822.jpg,Smiling woman with long brown hair.,front,brown,brown,brown,light
011823.jpg,Portrait of a woman with blonde and brown hair.,front,blue,blonde and brown,brown,fair
011824.jpg,Close-up portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark brown
011825.jpg,Close-up portrait of a woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
011826.jpg,man,front,brown,brown,brown,fair
011827.jpg,"A young woman with a slight smile, eating with her fingers.",front,brown,black,black,fair
011828.jpg,"Close-up portrait of a man with fair skin, light brown hair, and light brown eyes.",front,brown,light brown,light brown,fair
011829.jpg,Close-up portrait of a woman with dark hair and makeup.,front,brown,black,dark brown,fair
011830.jpg,Smiling elderly man in a suit,front,brown,gray,gray,fair
011831.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
011832.jpg,Portrait of a woman with a neutral expression.,front,brown,brown,brown,light
011833.jpg,A young man with dark hair and glasses.,front,brown,dark brown,dark brown,fair
011834.jpg,young man,front,brown,brown,brown,fair
011835.jpg,"A young woman with long, wavy brown hair and a neutral expression.",front,brown,brown,brown,fair
011836.jpg,Portrait of a young woman with light skin and brown eyes.,front,brown,blonde,brown,light
011837.jpg,Person with visible facial hair and a surprised expression.,front,brown,dark brown,dark brown,fair
011838.jpg,A young man with light brown hair looking directly at the viewer.,front,brown,light brown,brown,fair
011839.jpg,Portrait of a young woman smiling.,front,brown,brown,brown,medium
011840.jpg,Man smiling,front,brown,dark brown,dark brown,fair
011841.jpg,Young man with short brown hair looking at the camera.,front,brown,brown,brown,fair
011842.jpg,Portrait of a young Black woman smiling.,front,brown,black,dark brown,dark brown
011843.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
011844.jpg,Portrait of a woman,front,brown,brown,brown,light
011845.jpg,"Portrait of a young woman with long, wavy blonde hair.",front,brown,blonde,blonde,fair
011846.jpg,Portrait of a woman with dark hair and striking eyes.,front,green,dark brown,dark brown,fair
011847.jpg,Close-up portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,fair
011848.jpg,Man wearing sunglasses,front,blue,blonde,blonde,fair
011849.jpg,A man with a patterned shirt looking directly at the camera.,front,brown,black,brown,brown
011850.jpg,Close-up portrait of a woman with blonde hair.,front,brown,blonde,blonde,fair
011851.jpg,Man with dark hair smiling.,front,brown,dark brown,dark brown,fair
011852.jpg,"A woman with long, wavy blonde hair smiling.",front,brown,blonde,blonde,fair
011853.jpg,Man in a suit,front,brown,brown,brown,fair
011854.jpg,woman smiling,front,brown,blonde,brown,fair
011855.jpg,A smiling elderly man with white hair and a neutral expression.,front,brown,white,gray,fair
011856.jpg,man with beard,side,brown,brown,brown,fair
011857.jpg,woman smiling,front,brown,black,dark brown,brown
011858.jpg,woman,front,blue,brown,brown,fair
011859.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
011860.jpg,Smiling woman with brown hair and blue eyes.,front,blue,brown,brown,fair
011861.jpg,Smiling woman with blonde hair.,front,blue,blonde,blonde,fair
011862.jpg,A young man with short hair looking directly at the camera.,front,brown,dark brown,dark brown,fair
011863.jpg,A young man with neutral expression.,front,brown,brown,brown,fair
011864.jpg,Portrait of a young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
011865.jpg,A young woman with pale skin and blonde hair looking directly at the camera.,front,blue,blonde,blonde,pale
011866.jpg,A man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
011867.jpg,A young man with short brown hair smiling.,front,brown,brown,brown,light
011868.jpg,Man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
011869.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,dark,dark brown,dark brown,fair
011870.jpg,A man with neutral expression,front,brown,gray,gray,fair
011871.jpg,Portrait of an elderly woman with blonde hair.,front,brown,blonde,blonde,fair
011872.jpg,woman with long wavy hair,front,brown,blonde,brown,fair
011873.jpg,Man with a beard,front,brown,black,dark brown,olive
011874.jpg,close-up portrait of a woman,front,blue,blonde,blonde,fair
011875.jpg,Man with long dark hair,front,brown,dark brown,dark brown,fair
011876.jpg,Close-up portrait of a middle-aged man wearing glasses.,front,brown,gray,gray,fair
011877.jpg,Woman smiling,front,brown,blonde,brown,fair
011878.jpg,A man wearing a suit and tie.,front,brown,gray,gray,olive
011879.jpg,man smiling,front,brown,brown,brown,fair
011880.jpg,Portrait of a woman with dark hair and a smile.,front,brown,dark brown,dark brown,olive
011881.jpg,Close-up portrait of a man with neutral expression.,front,brown,brown,brown,fair
011882.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
011883.jpg,woman with dark hair,front,brown,black,dark brown,fair
011884.jpg,man drinking a cocktail,front,brown,brown,brown,fair
011885.jpg,A young man with a neutral expression.,front,brown,brown,brown,fair
011886.jpg,woman smiling,front,brown,brown,brown,fair
011887.jpg,A young man with short brown hair looking directly at the camera.,front,brown,brown,brown,fair
011888.jpg,"Portrait of a young woman with long, wavy reddish-brown hair and a slight smile.",front,brown,reddish-brown,brown,fair
011889.jpg,Older man wearing glasses.,front,brown,gray,gray,fair
011890.jpg,A young woman with blonde hair and a neutral expression.,front,blonde,blonde,blonde,fair
011891.jpg,Man with dark hair and a white shirt.,front,brown,dark brown,dark brown,fair
011892.jpg,Man with glasses smiling,front,brown,gray,gray,fair
011893.jpg,man,front,blue,brown,brown,fair
011894.jpg,Close-up portrait of a young man with a slight smile.,front,brown,brown,brown,fair
011895.jpg,portrait of a young man,front,brown,brown,brown,fair
011896.jpg,man smiling,front,brown,brown,brown,fair
011897.jpg,A woman with dark hair and earrings.,front,dark,dark brown,dark brown,fair
011898.jpg,Portrait of a woman with dark hair and earrings.,front,brown,dark brown,dark brown,medium
011899.jpg,"A young Black man with short black hair, looking directly at the camera.",front,brown,black,black,dark brown
011900.jpg,woman smiling,front,brown,blonde,brown,light
011901.jpg,Person in religious attire,front,white,white,white,white
011902.jpg,Man with dark hair and a smile.,front,brown,dark brown,dark brown,fair
011903.jpg,Portrait of a woman with fair skin and blue eyes.,front,blue,blonde,blonde,fair
011904.jpg,Close-up portrait of a man with dark hair looking directly at the camera.,front,brown,black,dark brown,brown
011905.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
011906.jpg,A man with dark skin wearing a red shirt.,front,brown,black,black,dark brown
011907.jpg,Man with short brown hair smiling.,front,brown,brown,brown,fair
011908.jpg,woman blowing a kiss,front,brown,black,dark brown,fair
011909.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,fair
011910.jpg,Portrait of a woman with neutral expression.,front,brown,brown,brown,fair
011911.jpg,A young man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
011912.jpg,"A young woman with long, wavy blonde hair smiling.",front,blue,blonde,blonde,fair
011913.jpg,Close-up portrait of a young Black woman with a neutral expression.,front,brown,black,dark brown,dark brown
011914.jpg,A young woman with long brown hair smiling.,front,brown,brown,brown,fair
011915.jpg,Portrait of a woman with blonde hair and makeup.,front,brown,blonde,brown,fair
011916.jpg,A woman with short brown hair is looking directly at the camera.,front,brown,brown,brown,fair
011917.jpg,"A young woman with long, wavy brown hair and dark eyes.",front,brown,brown,brown,fair
011918.jpg,Portrait of a woman with dark hair.,front,brown,dark brown,dark brown,fair
011919.jpg,woman,front,brown,brown,brown,fair
011920.jpg,A young woman with dark hair looking to the side.,side,brown,dark brown,dark brown,olive
011921.jpg,A young woman with neutral expression.,front,brown,brown,brown,fair
011922.jpg,man with short brown hair smiling,front,brown,brown,brown,fair
011923.jpg,Close-up portrait of a woman with neutral expression.,front,brown,brown,brown,fair
011924.jpg,"Close-up of a man with dark hair and sunglasses, appearing to be singing into a microphone.",front,dark,dark,dark,fair
011925.jpg,Portrait of a woman with shoulder-length blonde hair.,front,brown,blonde,blonde,fair
011926.jpg,Woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
011927.jpg,Close-up portrait of a young man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,fair
011928.jpg,Close-up portrait of a man with a red scarf.,front,brown,brown,brown,fair
011929.jpg,beautiful woman,front,blue,blonde,blonde,fair
011930.jpg,Close-up portrait of a woman with blonde hair and a smile.,front,brown,blonde,brown,fair
011931.jpg,A man with gray hair wearing a black suit.,front,gray,gray,gray,fair
011932.jpg,Close-up portrait of a young woman with dark hair.,front,brown,dark brown,dark brown,light
011933.jpg,Portrait of a young woman with dark hair and neutral skin tone.,front,brown,dark brown,dark brown,fair
011934.jpg,Portrait of a young Black woman with a bun hairstyle.,front,brown,black,dark brown,dark brown
011935.jpg,"A young woman with long, straight brown hair and blue eyes.",front,blue,brown,brown,fair
011936.jpg,Portrait of a woman with brown eyes and dark hair.,front,brown,dark brown,dark brown,fair
