file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
008764.jpg,Person with a white visor,side,brown,brown,brown,dark
012499.jpg,Person with a surprised expression,front,brown,brown,brown,light
021009.jpg,Person with a wide open mouth.,front,dark,dark,dark,dark
019196.jpg,A man with a neutral expression.,front,brown,brown,brown,medium
012305.jpg,smiling young man,front,blue,blonde,blonde,fair
017297.jpg,man,front,blue,blonde,blonde,fair
017420.jpg,A man with dark skin is looking at the camera.,front,dark brown,black,dark brown,dark
019363.jpg,A smiling man wearing a floral shirt and glasses.,front,brown,black,black,light
008873.jpg,A smiling elderly man with gray hair.,front,gray,gray,gray,medium
005615.jpg,Close-up portrait of a young Black woman with dark eyes and a natural makeup look.,front,dark brown,black,dark brown,dark
016107.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
006299.jpg,smiling person,front,dark brown,black,black,dark
021314.jpg,Smiling man with dark hair and a light skin tone.,front,brown,dark brown,dark brown,light
002794.jpg,A person with dark hair and a neutral expression.,front,dark brown,black,black,medium
010064.jpg,A man with dark eyes and a beard.,front,dark brown,black,dark brown,medium
015300.jpg,A woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,medium
005981.jpg,A young woman with dark eyes and wearing sunglasses.,front,dark brown,dark brown,dark brown,light
005057.jpg,Man with long dark hair wearing glasses.,front,dark brown,dark brown,dark brown,fair
014378.jpg,Close-up portrait of a person with dark eyes and pale skin.,front,dark,black,black,fair
002307.jpg,"Close-up portrait of a woman with dark, textured hair and a neutral expression.",front,dark brown,dark brown,dark brown,dark
013097.jpg,Person with glasses looking forward.,front,brown,black,black,fair
001149.jpg,man with dark eyes and dark hair,front,dark brown,dark brown,dark brown,medium
004734.jpg,A young woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
007883.jpg,Portrait of a woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
010470.jpg,"Person wearing a black hat, looking downwards.",front,dark brown,black,black,dark
016569.jpg,A man with a beard looking directly at the camera.,front,brown,black,brown,dark
016283.jpg,A man with dark eyes and a neutral expression.,front,dark,black,black,medium
019746.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,medium
000014.jpg,Close-up portrait of a young woman with dark skin and short hair.,front,dark brown,black,dark brown,dark
009737.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,brown,fair
004492.jpg,A man with glasses smiling.,front,brown,black,dark brown,medium
011904.jpg,Close-up portrait of a man with dark hair looking directly at the camera.,front,brown,black,dark brown,dark
010696.jpg,Portrait of a woman with light skin and brown hair.,front,brown,brown,brown,light
002038.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
016192.jpg,A woman with neutral expression,front,brown,brown,brown,light
003882.jpg,woman with dark hair smiling,front,brown,dark brown,dark brown,medium
015374.jpg,Person with dark skin and braids wearing a white headband.,front,dark brown,black,dark brown,dark
005456.jpg,Beautiful woman with long wavy blonde hair.,front,brown,blonde,blonde,fair
014067.jpg,A woman with brown eyes and brown hair wearing sunglasses.,front,brown,brown,brown,light
020057.jpg,Portrait of a woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
017583.jpg,Close-up portrait of a man with dark eyes and hair.,front,dark brown,dark brown,dark brown,medium
009371.jpg,Portrait of a woman with blonde hair and a smiling expression.,front,blue,blonde,blonde,fair
016841.jpg,smiling woman,front,brown,blonde,brown,light
011818.jpg,A young woman with dark brown eyes and dark brown hair.,front,dark brown,dark brown,dark brown,medium
009298.jpg,Man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
008741.jpg,A young woman with dark hair and a smile.,front,dark brown,black,dark brown,medium
018275.jpg,Person with a red shirt,front,brown,black,black,dark
005761.jpg,Man with gray hair and sunglasses,front,gray,gray,gray,fair
002475.jpg,Portrait of a young Black woman with dark hair and makeup.,front,dark brown,dark brown,dark brown,dark
015773.jpg,Close-up portrait of a man with dark eyes and stubble.,front,dark brown,dark brown,dark brown,dark
019031.jpg,Portrait of a woman with dark skin and long black hair.,front,dark brown,black,dark brown,dark
000230.jpg,"Close-up portrait of a man with dark eyes and hair, wearing a white shirt.",front,brown,dark brown,dark brown,medium
001674.jpg,"Close-up portrait of a young woman with dark eyes and dark hair, looking slightly down.",front,dark brown,black,dark brown,medium
019979.jpg,Woman's close-up portrait,front,brown,dark brown,dark brown,medium
019655.jpg,Portrait of a woman with light skin and green eyes.,front,green,blonde,blonde,light
008458.jpg,Person with styled hair singing into a microphone.,front,blue,black,black,fair
002659.jpg,Man with a white shirt and black suit,front,brown,black,brown,medium
005215.jpg,Portrait of a young Black woman with dark hair.,front,dark brown,black,dark brown,dark
003611.jpg,Portrait of a young woman with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
002333.jpg,Close-up of a man's face.,front,brown,dark brown,dark brown,light
008612.jpg,"A young Asian man with dark eyes and hair, looking straight at the camera.",front,dark brown,black,black,medium
008129.jpg,"Close-up portrait of a man with short, dark hair and a serious expression.",front,brown,dark brown,dark brown,fair
020141.jpg,A man with dark skin and short hair.,front,brown,black,dark brown,dark
009181.jpg,woman smiling,front,brown,brown,brown,fair
017637.jpg,A woman with blonde hair looking directly at the viewer.,front,blue,blonde,blonde,fair
010701.jpg,Portrait of a woman,front,brown,brown,brown,medium
008582.jpg,close-up portrait of a man with a beard,front,brown,brown,brown,medium
010302.jpg,A young man with dark hair looking downwards.,front,dark,dark brown,dark brown,fair
013130.jpg,Close-up portrait of a man with curly dark brown hair.,front,brown,dark brown,dark brown,medium
000242.jpg,Close-up portrait of a man with dark hair and a serious expression.,front,dark brown,dark brown,dark brown,medium
010475.jpg,A man with dark skin and a neutral expression.,front,dark brown,black,black,dark
016138.jpg,A man with dark skin is looking straight at the camera.,front,dark brown,black,black,dark
006052.jpg,Close-up portrait of a young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
020269.jpg,Close-up portrait of a person with dreadlocks.,front,dark,black,black,dark
008912.jpg,A man with dark brown skin and long dreadlocks.,front,dark brown,dark brown,dark brown,dark
019383.jpg,Close-up portrait of a man with a beard.,front,brown,brown,brown,fair
019878.jpg,"Portrait of a young woman with long, wavy brown hair.",front,brown,brown,brown,fair
020729.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
021178.jpg,Person with dark hair and a neutral expression.,front,dark,dark,dark,dark
017227.jpg,A woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
008871.jpg,A woman with dark hair smiling.,side,brown,dark brown,dark brown,medium
010617.jpg,"A person with dark skin and dark hair, facing the front.",front,dark brown,black,dark brown,dark
005447.jpg,Portrait of a woman with dark hair and green eyes.,front,green,dark brown,dark brown,fair
014933.jpg,Close-up portrait of a woman with dark hair.,front,brown,black,dark brown,medium
011857.jpg,woman smiling,front,brown,black,dark brown,dark
009647.jpg,Portrait of a woman,front,brown,dark brown,dark brown,medium
011350.jpg,A man with dark hair and a neutral expression.,front,dark,dark,dark,dark
016868.jpg,Close-up portrait of a woman with dark lipstick and dark hair.,front,dark,dark brown,dark brown,medium
001304.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
019971.jpg,Man with dark skin and beard,front,dark brown,black,dark brown,dark
016651.jpg,Close-up portrait of a man with light skin and gray hair.,front,gray,gray,gray,light
012355.jpg,A woman with dark hair and eyes.,front,dark brown,black,dark brown,medium
007456.jpg,Close-up portrait of a young woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
012711.jpg,woman smiling,front,brown,brown,brown,light
015963.jpg,Close-up portrait of a woman with dark hair and intense gaze.,front,dark brown,dark brown,dark brown,medium
000564.jpg,A young man with short dark hair and a red headband.,front,brown,black,black,fair
003551.jpg,Man with dark hair and eyes,front,brown,dark brown,dark brown,fair
016758.jpg,Close-up portrait of a woman with dark hair.,front,brown,dark brown,dark brown,medium
010562.jpg,Close-up portrait of a man with a mustache.,front,brown,gray,brown,dark
004351.jpg,Close-up portrait of a Black man with a serious expression.,side,brown,black,black,dark
008610.jpg,Portrait of a Black woman with dark hair.,front,dark brown,dark brown,dark brown,dark
015211.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
009121.jpg,Portrait of a young woman,front,brown,black,dark brown,light
017028.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
008392.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
001547.jpg,Man with a mustache,front,brown,black,brown,dark
017826.jpg,"A man with dark skin and a long, dark hairstyle.",front,dark,dark,dark,dark
016771.jpg,A Native American man with long black hair and a serious expression.,front,dark brown,black,dark brown,dark
015391.jpg,A young woman smiling and holding a medal.,front,brown,black,brown,dark
002242.jpg,Portrait of a woman with dark eyes and brown hair.,front,brown,brown,brown,medium
005842.jpg,A young Black man with a beard smiling.,front,brown,black,brown,dark
021222.jpg,A young woman with long black hair looking at the camera.,front,brown,black,black,fair
012885.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
012370.jpg,A young woman with blonde hair and pink earrings.,front,blue,blonde,blonde,fair
015359.jpg,"A young woman with dark eyes and dark hair, smiling.",front,dark brown,dark brown,dark brown,fair
005280.jpg,smiling woman,front,brown,dark brown,dark brown,medium
001011.jpg,A young woman with brown hair smiling.,front,brown,brown,brown,light
009604.jpg,Man with a beard and glasses.,front,brown,black,black,medium
014657.jpg,"A young woman with short, blonde hair looking directly at the viewer.",front,blue,blonde,blonde,fair
016829.jpg,Man with dark hair and light skin.,front,brown,dark brown,dark brown,light
003978.jpg,Person with hands pressed together,front,brown,black,black,dark
017610.jpg,"Portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
006459.jpg,Woman with dramatic eyeliner,front,blue,red,dark brown,fair
005089.jpg,A woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
008783.jpg,Portrait of a woman with dark hair.,front,brown,black,dark brown,medium
014453.jpg,"A woman with long, wavy dark hair smiling.",front,brown,dark brown,dark brown,medium
010438.jpg,Man with a smile,front,brown,gray,gray,medium
006305.jpg,woman with sunglasses,front,brown,black,black,medium
012285.jpg,"Close-up portrait of a man with a red baseball cap, brown hair, and glasses.",front,brown,brown,brown,fair
009916.jpg,"Close-up portrait of a woman with dark eyes and eyebrows, and a neutral expression.",front,brown,dark brown,dark brown,medium
020375.jpg,A young woman with blonde hair and a light skin tone.,front,blue,blonde,blonde,light
001972.jpg,Woman with dark hair and earrings,front,dark,dark,dark,dark
015038.jpg,A young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
018554.jpg,A man with dark hair looking to the side.,side,dark,dark,dark,medium
011054.jpg,woman playing violin,front,brown,brown,brown,fair
015279.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
015656.jpg,"Close-up portrait of a woman with long, flowing blonde hair.",front,blue,blonde,blonde,fair
001565.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,medium
003355.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
020450.jpg,A young woman with dark hair and earrings.,front,brown,dark brown,dark brown,medium
021349.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
021251.jpg,"A young woman with dark eyes and hair, smiling.",front,dark brown,black,dark brown,medium
018863.jpg,Portrait of a young Black woman with dark hair.,front,dark brown,black,dark brown,dark
